ufcstats_id,first_name,last_name,full_name,nickname,height,weight,reach,stance,wins,losses,draws,date_of_birth,sig_strikes_landed_per_minute,sig_strike_accuracy,sig_strikes_absorbed_per_minute,sig_strike_defence,avg_takedowns_per_15_minutes,takedown_accuracy,takedown_defence,avg_submission_attempts_per_15_minutes
df5a77121ba84a5d,Alex,Stiebling,Alex Stiebling,The Brazilian Killa,"6' 2""",205,--,Southpaw,19,11,1 (1 NC),--,1.77,42,1.45,52,0.35,66,66,0.7
2cf520143e76cd2e,Tyler,Stinson,Tyler Stinson,The Evolution,"6' 3""",170,--,,30,10,0,"Jan 17, 1986",2.8,23,4.6,56,0.5,100,0,0.5
cc3147b49c7d7d92,Dan,Stittgen,Dan Stittgen,The Anvil,"6' 1""",170,--,Orthodox,12,5,0,"Nov 17, 1980",2.97,46,4.42,37,0.78,100,100,0.0
4d25497994da569c,Lazar,Stojadinovic,Lazar Stojadinovic,The Bronx Bomber,"5' 7""",145,68,Southpaw,12,5,0,"Mar 22, 1989",1.82,29,1.97,59,0.0,0,0,0.0
a421465acbe59c77,Denis,Stojnic,Denis Stojnic,,"6' 0""",245,--,Orthodox,13,3,0 (1 NC),"Feb 02, 1980",1.51,23,6.06,36,0.0,0,80,1.0
a78a87d8c2bbb1cb,Julija,Stoliarenko,Julija Stoliarenko,,"5' 7""",125,66,,10,8,2,"Apr 08, 1993",2.75,41,4.61,44,0.7,25,62,1.2
71505842fb6455c3,Dustin,Stoltzfus,Dustin Stoltzfus,,"6' 0""",185,75,Orthodox,14,5,0,"Nov 15, 1991",2.96,41,3.28,46,1.76,35,46,0.5
62f7097c04311193,Niklas,Stolze,Niklas Stolze,Green Mask,"6' 1""",155,74,Switch,12,6,0,"Dec 28, 1992",2.12,48,2.25,49,0.66,100,55,0.7
fbf0947399d14323,Ken,Stone,Ken Stone,,"5' 8""",135,71,Southpaw,11,4,0,"Oct 08, 1982",3.85,49,2.9,48,1.24,33,60,0.6
8d477c3fbe001f9d,Ryan,Stonitsch,Ryan Stonitsch,,"5' 9""",170,--,Southpaw,8,1,0,"Feb 03, 1977",2.53,36,2.53,71,0.0,0,0,0.0
61dd409cb40d1a55,George,Stork,George Stork,,"5' 10""",185,--,,7,9,0,--,0.0,0,0.0,0,0.0,0,0,0.0
5b5307450405abf0,Rick,Story,Rick Story,The Horror,"5' 9""",170,71,Southpaw,19,9,0,"Aug 28, 1984",3.8,41,2.17,62,2.53,48,63,0.9
025f0b1b58fbad01,Darko,Stosic,Darko Stosic,,"6' 0""",205,76,Orthodox,13,4,0,"Feb 09, 1992",2.61,45,4.04,58,3.42,50,83,0.0
91181b29be041f1c,Greg,Stott,Greg Stott,Ranger,"5' 7""",220,--,Southpaw,0,1,0,--,0.0,0,0.0,0,0.0,0,0,0.0
e09dbbd5fe3f0fe2,Curtis,Stout,Curtis Stout,,"6' 1""",185,--,Southpaw,11,12,1,"Nov 07, 1973",0.69,67,3.2,29,0.0,0,20,0.0
501b07aec9b8fc2d,Sam,Stout,Sam Stout,Hands of Stone,"5' 9""",155,70,Orthodox,20,12,1,"Apr 23, 1984",4.17,28,4.08,57,0.63,38,77,0.1
e1a4568fec1fc24f,Tim,Stout,Tim Stout,,"5' 11""",185,--,,12,10,0,"Feb 09, 1979",0.0,0,0.0,0,0.0,0,0,0.0
8c39367b53eadf8a,Jesse,Strader,Jesse Strader,Sui Generis,"5' 7""",135,70,Orthodox,5,3,0,"May 29, 1991",5.03,51,5.28,47,3.87,57,100,0.0
495add4fbede0a44,Gennaro,Strangis,Gennaro Strangis,,--,--,--,,0,1,0,--,0.0,0,0.0,0,0.0,0,0,0.0
980b4e712489098e,Dave,Strasser,Dave Strasser,,"5' 10""",170,--,Orthodox,25,8,0,"Jul 13, 1969",3.04,45,1.88,59,0.72,33,33,0.0
15347cd4cdf01b03,Daniel,Straus,Daniel Straus,,"5' 7""",145,71,,24,7,0 (1 NC),"Jul 27, 1984",4.76,43,2.99,57,0.84,15,81,1.1
04f9fe830cf13482,Gerald,Strebendt,Gerald Strebendt,The Finishing Machine,"5' 9""",155,--,Orthodox,9,7,0,"Mar 01, 1979",0.0,0,4.0,38,0.0,0,0,16.4
0d8011111be000b2,Sean,Strickland,Sean Strickland,,"6' 1""",185,76,Orthodox,26,5,0,"Feb 27, 1991",5.76,41,4.25,63,1.04,64,85,0.2
ef1182eb28c17d4e,Mark,Striegl,Mark Striegl,Mugen,"5' 8""",145,70,Southpaw,18,4,0 (1 NC),"Jun 23, 1988",1.4,45,4.07,40,0.0,0,66,0.0
523f6ad11dbe9b53,Hans,Stringer,Hans Stringer,,"6' 3""",205,--,Orthodox,22,8,3,"Jul 06, 1987",3.16,61,2.84,41,2.4,36,62,0.0
ebc1f40e00e0c481,Stefan,Struve,Stefan Struve,Skyscraper,"6' 11""",265,84,Orthodox,33,13,0,"Feb 18, 1988",3.12,47,4.04,46,0.56,46,55,1.7
601cf40c09090853,Josh,Stuart,Josh Stuart,,"5' 9""",160,--,,1,4,0,--,0.0,0,0.0,0,0.0,0,0,0.0
c0c36a5b3d5bbdd5,Mike,Stumpf,Mike Stumpf,,"5' 10""",170,--,,11,4,0,"Aug 01, 1986",3.34,43,8.85,47,1.59,25,33,0.8
d30415ec5e8783cd,Kyle,Sturgeon,Kyle Sturgeon,,"6' 3""",225,--,Switch,0,1,0,--,0.0,0,0.0,0,0.0,0,0,0.0
b08012bbe542592a,Tatiana,Suarez,Tatiana Suarez,,"5' 5""",115,66,Southpaw,10,0,0,"Dec 19, 1990",4.35,66,1.34,49,6.12,58,100,0.8
3a7513372f79c8c8,Masanori,Suda,Masanori Suda,,"5' 9""",183,--,Orthodox,22,11,3,--,1.8,50,1.2,63,0.0,0,60,0.0
99dd0147dc4ef80c,Genki,Sudo,Genki Sudo,Neo-Samurai,"5' 9""",155,--,Orthodox,15,4,2,"Mar 08, 1978",1.55,39,2.23,33,3.58,60,50,4.2
b160e4f251283d70,Lucasz,Sudolski,Lucasz Sudolski,,"6' 4""",205,75,Orthodox,8,1,0,"Jun 15, 1993",5.7,67,4.89,28,0.0,0,100,0.0
8215e4fe24e8e81b,Daisuke,Sugie,Daisuke Sugie,Amazon,"5' 6""",160,--,Orthodox,10,8,1,--,0.0,0,0.22,80,3.27,50,0,3.3
06c60fc2c8dcd7bd,Takashi,Sugiura,Takashi Sugiura,,"5' 11""",225,--,Southpaw,1,3,0,"May 31, 1970",1.37,40,2.08,53,1.33,66,0,0.0
b205d4f2ff44bc89,Naho,Sugiyuma,Naho Sugiyuma,Sugi Rock,"5' 1""",105,--,,12,5,0,"Feb 03, 1978",2.59,48,2.45,71,2.05,100,66,0.0
6c7e25571490aa3b,George,Sullivan,George Sullivan,The Silencer,"6' 0""",170,73,Orthodox,17,7,0 (1 NC),"Mar 13, 1981",3.53,39,2.42,57,1.37,20,38,0.7
7aa88401f93ce836,Amar,Suloev,Amar Suloev,,"5' 9""",183,--,Orthodox,24,7,0,"Jul 01, 1976",1.98,37,2.19,70,0.27,100,88,0.3
fe1fdc6be470f773,Magomed,Sultanakhmedov,Magomed Sultanakhmedov,,"6' 2""",185,--,Southpaw,18,6,0,--,0.0,0,2.4,42,9.0,100,0,9.0
31f9a1f56cbb6ac5,Justin,Sumter,Justin Sumter,,"6' 2""",185,80,Southpaw,7,3,0,"Nov 16, 1989",2.68,48,7.64,34,2.87,100,0,0.0
3cf18e01cb6cbde3,Sumudaerji,,Sumudaerji,The Tibetan Eagle,"5' 8""",125,72,Southpaw,16,5,0,"Jan 20, 1996",4.83,54,2.75,62,0.32,100,66,0.6
6d537248fe7cccf1,Rama,Supandhi,Rama Supandhi,Hellboy,"5' 5""",125,66,Southpaw,8,4,0,"Nov 07, 1991",2.2,42,3.53,48,1.0,11,0,0.0
22af3546bd967280,Aji,Susilo,Aji Susilo,,"5' 10""",155,--,,6,4,0,--,0.0,0,0.0,0,0.0,0,0,0.0
cc5834a495d1ea08,Jason,Suttie,Jason Suttie,Nobunaga,"6' 0""",210,--,Orthodox,0,1,0,"Aug 07, 1973",2.07,83,4.97,36,0.0,0,0,0.0
a6a9ab5a824e8f66,Joel,Sutton,Joel Sutton,,"5' 11""",205,--,Orthodox,2,4,1,--,0.0,0,0.0,0,0.0,0,0,0.0
556347e2b0e33979,Chad,Sutton,Chad Sutton,,"6' 1""",185,--,,2,2,0,"Aug 07, 1982",0.0,0,0.0,0,0.0,0,0,0.0
3d99e5aa85d7576a,Danilo,Suzart,Danilo Suzart,,"6' 0""",260,--,Orthodox,9,2,0,"Dec 04, 1991",4.09,55,11.73,51,0.0,0,0,0.0
bcad7223af3c19da,Martin,Svensson,Martin Svensson,,"6' 1""",155,--,,15,6,0,"Apr 25, 1985",2.02,38,5.91,38,0.0,0,0,0.0
cc39185f2d7d89e4,Daniel,Swain,Daniel Swain,,"5' 9""",145,70,Orthodox,20,10,1,"Jan 30, 1991",0.8,44,3.2,40,0.0,0,0,6.0
d247691a6c0e9034,Cub,Swanson,Cub Swanson,,"5' 8""",135,70,Orthodox,28,13,0,"Nov 02, 1983",4.68,50,3.73,60,1.09,52,61,0.4
9fe85152f351e737,Mike,Swick,Mike Swick,Quick,"6' 1""",170,77,Orthodox,15,6,0,"Jun 19, 1979",2.36,37,2.29,54,1.06,50,61,0.6
5330fe7e4c3af81c,Floyd,Sword,Floyd Sword,,"6' 0""",185,--,Orthodox,12,3,0,"Aug 24, 1976",0.78,42,1.57,40,0.0,0,33,0.0
46e2011d92463b7e,Oumar,Sy,Oumar Sy,,--,205,--,,6,0,0,"Nov 21, 1995",0.0,0,0.0,0,0.0,0,0,0.0
abd2109bc4cb0291,Bentley,Syler,Bentley Syler,Bolivia,"5' 4""",125,--,Orthodox,5,1,0,"Dec 22, 1982",1.3,18,1.73,79,0.0,0,75,0.0
9094a881a7513de3,Kevin,Syler,Kevin Syler,El Nino Bala,"5' 9""",155,71,Switch,10,1,0,"Jul 29, 1993",5.6,69,4.03,48,1.0,40,77,2.0
58a36b4ccf5dc30e,Leo,Sylvest,Leo Sylvest,Lethal,"5' 11""",205,--,Orthodox,10,16,0,"Sep 03, 1973",0.0,0,6.58,27,0.0,0,0,0.0
87b7df65c30008c4,Tony,Sylvester,Tony Sylvester,,"6' 1""",225,--,Southpaw,11,3,0,"Jan 27, 1978",0.0,0,10.12,12,0.0,0,0,0.0
2a542ee8a8b83559,Tim,Sylvia,Tim Sylvia,The Maine-iac,"6' 8""",265,80,Orthodox,31,10,0 (1 NC),"Mar 05, 1976",4.23,41,2.61,61,0.11,100,75,0.1
d2d05dda5f887f87,Kevin,Szaflarski,Kevin Szaflarski,,--,260,--,,10,1,0,"Dec 30, 1994",0.0,0,0.0,0,0.0,0,0,0.0
e7bc606d269896aa,Osamu,Tachihikari,Osamu Tachihikari,,"6' 5""",300,--,Orthodox,0,4,0,--,0.0,0,0.0,0,0.0,0,0,0.0
bb01bc3c57f39b04,Amber,Tackett,Amber Tackett,,--,115,--,,1,3,0,--,0.0,0,0.0,0,0.0,0,0,0.0
f70144caea5c4c80,Eugenio,Tadeu,Eugenio Tadeu,,"5' 8""",160,--,Orthodox,2,3,0 (1 NC),--,0.0,0,0.0,0,0.0,0,0,0.0
e13abac8089a801a,Justin,Tafa,Justin Tafa,Bad Man,"6' 0""",264,74,Southpaw,6,3,0,"Dec 13, 1993",5.09,54,5.95,49,0.0,0,100,0.0
c15fa95b9a12fde4,Junior,Tafa,Junior Tafa,The Juggernaut,"6' 3""",240,72,Orthodox,4,1,0,"Sep 21, 1996",1.47,36,0.47,75,0.0,0,83,0.0
b4537562f88ac582,Khalid,Taha,Khalid Taha,The Warrior,"5' 5""",135,69,Orthodox,13,5,0 (1 NC),"Feb 15, 1992",2.64,32,4.12,46,0.0,0,61,0.2
9bf126927843e184,Joe,Taimanglo,Joe Taimanglo,The Juggernaut,"5' 4""",135,--,,23,7,1,"Jun 27, 1984",4.18,42,4.55,59,5.45,40,100,1.4
4461d7e47375a895,Tatsuro,Taira,Tatsuro Taira,,"5' 7""",125,70,Orthodox,13,0,0,"Jan 27, 2000",2.79,64,1.05,54,2.62,35,60,3.7
8f5c8850b2484173,Mairbek,Taisumov,Mairbek Taisumov,Beckan,"5' 9""",155,73,Orthodox,27,6,0,"Aug 08, 1988",2.98,39,3.03,64,1.34,63,88,0.0
a25b71fe5e31fa97,Nobuhiko,Takada,Nobuhiko Takada,,"6' 0""",220,--,Southpaw,2,6,2,"Apr 12, 1962",0.31,24,1.92,39,1.15,20,0,0.0
6420efac0578988b,Yoshiki,Takahashi,Yoshiki Takahashi,Kazuo,"5' 11""",199,--,Southpaw,30,27,3 (1 NC),"Mar 13, 1969",2.26,51,6.47,44,0.0,0,66,2.3
01f86e2d604e2f3c,Yoko,Takahashi,Yoko Takahashi,,"5' 8""",150,--,,15,12,2,"Apr 20, 1973",5.11,54,8.78,48,0.0,0,0,0.0
4f74c8be51db8a37,Daiju,Takase,Daiju Takase,,"6' 0""",170,--,Southpaw,12,15,2,"Apr 20, 1978",0.49,30,1.64,47,0.84,17,21,1.2
0d16bdb7d32e88e9,Hiroyuki,Takaya,Hiroyuki Takaya,Streetfight Bancho,"5' 6""",139,--,Orthodox,21,14,2,"Jun 10, 1977",3.18,33,3.16,60,0.9,45,66,0.0
d856a0080ac09ed7,Yoshihiro,Takayama,Yoshihiro Takayama,,"6' 5""",280,--,Orthodox,1,4,0,"Sep 19, 1968",3.4,54,5.69,29,0.67,33,55,0.0
a7724f51e32e763e,Makoto,Takimoto,Makoto Takimoto,,"5' 7""",205,--,Southpaw,6,5,0,"Dec 08, 1979",1.37,39,1.71,55,1.48,50,25,1.1
1dc56b59cb28425d,Oleg,Taktarov,Oleg Taktarov,The Russian Bear,"6' 0""",210,--,Orthodox,17,5,2,"Aug 26, 1967",0.0,0,0.0,0,0.0,0,0,0.0
6e743a33d56bdaa4,Payton,Talbott,Payton Talbott,,--,135,--,,5,0,0,--,0.0,0,0.0,0,0.0,0,0,0.0
49858bf46dabf6fb,Nordine,Taleb,Nordine Taleb,,"6' 1""",170,74,Orthodox,15,7,0,"Jun 10, 1981",3.66,51,2.62,66,1.94,76,73,0.0
eaa0a728cc91ef60,Tsuyoshi,Tamakairiki,Tsuyoshi Tamakairiki,,"6' 0""",220,--,Orthodox,0,3,0,--,0.0,0,26.67,50,0.0,0,0,0.0
bfd4d50591033a1f,Eli,Tamez,Eli Tamez,Tomahawk,"5' 7""",135,--,,10,0,0,"Aug 22, 1985",0.0,0,0.0,0,0.0,0,0,0.0
30e8b4505f5ccf92,Kiyoshi,Tamura,Kiyoshi Tamura,,"5' 11""",185,--,Southpaw,32,13,3,"Dec 17, 1969",2.44,53,1.44,60,0.58,60,45,0.2
c95fbc085e17a532,Akitoshi,Tamura,Akitoshi Tamura,The Ironman,"5' 9""",135,70,Orthodox,21,18,2,"May 31, 1980",3.73,43,1.94,78,0.0,0,20,1.0
57bf89d42364d39e,Issei,Tamura,Issei Tamura,,"5' 5""",135,63,Orthodox,10,8,0,"Mar 12, 1984",1.89,53,4.58,44,0.92,25,33,0.0
ad3041e61896b975,Jason,Tan,Jason Tan,,"5' 10""",170,--,Orthodox,5,3,0,"Dec 17, 1981",0.69,29,7.37,18,0.0,0,0,0.0
1bf49bf829964144,Akihito,Tanaka,Akihito Tanaka,Kinniku Mantaro,--,--,--,Southpaw,2,2,0,--,0.19,50,2.05,38,5.59,66,0,0.0
64788ee44b062ded,Michinori,Tanaka,Michinori Tanaka,,"5' 5""",135,67,Orthodox,11,3,0,"Oct 04, 1990",1.97,37,1.99,50,2.4,38,43,0.2
8f2d9ee27f206f1f,Evan,Tanner,Evan Tanner,,"6' 0""",185,74,Orthodox,32,8,0,"Feb 11, 1971",3.05,59,2.64,56,2.55,43,25,1.3
0eec866a077889f0,Manny,Tapia,Manny Tapia,The Mangler,"5' 5""",135,67,Orthodox,12,14,1,"Mar 14, 1981",2.69,21,4.74,58,0.49,40,66,0.2
37ac9e0f4fc86171,Gary,Tapusoa,Gary Tapusoa,,"5' 7""",185,--,,8,3,0,--,0.0,0,0.0,0,0.0,0,0,0.0
b96619b3acd7d9da,Miesha,Tate,Miesha Tate,Cupcake,"5' 6""",135,65,Orthodox,19,9,0,"Aug 18, 1986",2.61,44,3.1,51,1.88,29,55,1.3
ef927e4fe2117ab8,Deividas,Taurosevicius,Deividas Taurosevicius,,"5' 9""",145,68,Southpaw,17,5,0,"Aug 28, 1977",2.13,43,1.82,59,2.0,28,50,0.3
8a59d346dc976a10,Thiago,Tavares,Thiago Tavares,,"5' 7""",145,70,Orthodox,21,7,1,"Nov 08, 1984",2.0,40,2.31,62,3.83,42,62,1.5
681d07e328798ec0,Jeremy,Tavares,Jeremy Tavares,,--,135,--,,1,6,0,--,0.0,0,0.0,0,0.0,0,0,0.0
0c6d9ea8306c029e,Brad,Tavares,Brad Tavares,,"6' 1""",185,74,Orthodox,19,9,0,"Dec 21, 1987",3.32,42,3.06,56,0.85,26,80,0.0
c5ccd878231c5407,Ramon,Taveras,Ramon Taveras,The Savage,--,145,--,,7,1,0,"Jan 09, 1994",0.0,0,0.0,0,0.0,0,0,0.0
9b74de674c355425,Paul,Taylor,Paul Taylor,Relentless,"6' 0""",155,72,Orthodox,11,6,1 (1 NC),"Dec 15, 1979",4.44,47,4.47,55,0.27,25,56,0.5
dd992d569aaebee6,Jesse,Taylor,Jesse Taylor,JT Money,"6' 0""",170,73,Orthodox,31,15,0,"Jan 02, 1983",1.94,65,0.55,38,7.28,50,100,3.1
88e53ec16b801740,Torrance,Taylor,Torrance Taylor,,"5' 7""",155,--,,13,8,1,--,0.0,0,0.0,0,0.0,0,0,0.0
49bddfee9ed54cf3,Louis,Taylor,Louis Taylor,Handgunz,"5' 11""",185,--,Orthodox,13,4,0,"May 12, 1979",2.06,32,1.24,68,2.48,28,100,0.0
637a4d8825464c62,Anthony,Taylor,Anthony Taylor,Pretty Boy,"5' 7""",145,--,,1,3,0,--,0.0,0,0.0,0,0.0,0,0,0.0
b76c6268dc1d3c05,Danielle,Taylor,Danielle Taylor,Dynamite,"5' 0""",115,60,Orthodox,9,4,0,"Oct 25, 1989",2.75,29,3.31,71,0.2,20,70,0.2
17c6e35e4da505b0,J.T,Taylor,J.T Taylor,The Outlaw,"5' 10""",--,--,,7,7,0,--,3.17,80,3.7,26,3.96,100,0,7.9
f5431394fb284bb9,James,Te Huna,James Te Huna,,"6' 2""",185,75,Orthodox,16,9,0,"Sep 29, 1981",4.04,51,2.99,62,2.75,37,58,0.2
5bb70ebd65075c5c,Shawn,Teed,Shawn Teed,,"6' 5""",265,--,Orthodox,5,2,0,"Feb 13, 1992",1.4,42,13.31,21,0.0,0,0,0.0
7ff97850e8c32bda,Glover,Teixeira,Glover Teixeira,,"6' 2""",205,76,Orthodox,33,9,0,"Oct 28, 1979",3.73,49,4.43,51,2.11,33,60,0.9
86061eaba822bfea,John,Teixeira,John Teixeira,Macapa,"5' 7""",145,--,Orthodox,21,2,2,"Nov 18, 1986",3.36,35,3.2,63,1.0,27,71,0.7
de9e331b3e6bae70,Ewerton,Teixeira,Ewerton Teixeira,,"6' 1""",242,--,,3,1,0,"Feb 13, 1982",2.0,39,3.22,35,0.0,0,33,0.0
1dab0d1d81dd06db,Tra,Telligman,Tra Telligman,Trauma,"6' 2""",233,--,Orthodox,7,5,1,"Feb 07, 1965",1.83,35,3.02,56,0.87,100,80,0.0
87911d22a79d3203,Taneisha,Tennant,Taneisha Tennant,Triple Threat,"5' 7""",145,70,Orthodox,5,1,0,"Jun 15, 1989",5.67,55,3.4,71,0.0,0,100,0.0
61d6368013f8637f,Herman,Terrado,Herman Terrado,,--,170,--,,15,3,1,--,0.0,0,0.0,0,0.0,0,0,0.0
b9aa0024f295609e,Dave,Terrel,Dave Terrel,The Bionic,"5' 8""",170,--,Southpaw,7,7,0,"May 10, 1978",2.62,43,2.8,48,3.28,38,100,0.0
4123fd4dcc1fe937,David,Terrell,David Terrell,The Soul Assassin,"6' 1""",185,--,Southpaw,6,2,0,"Jan 09, 1978",2.34,63,2.71,37,5.54,50,0,5.5
5befa793316d3469,James,Terry,James Terry,Intensity,"5' 10""",170,--,Orthodox,19,9,0,"Mar 16, 1981",3.23,32,4.77,64,3.31,36,75,0.0
60f86c449cd31e23,Jeff,Terry,Jeff Terry,,"6' 2""",205,--,,2,3,0,--,1.09,50,9.27,19,0.0,0,100,0.0
2747c60e42d9d75f,David,Teymur,David Teymur,,"5' 9""",155,73,Southpaw,8,2,0,"May 01, 1989",4.69,43,3.53,55,0.94,33,77,0.0
fbf0537e420e698e,Daniel,Teymur,Daniel Teymur,Kid Dynamite,"5' 5""",145,69,Orthodox,7,4,0,"Feb 03, 1988",3.08,46,3.93,56,0.56,18,60,0.3
d34636a85f0f4c90,Motonobu,Tezuka,Motonobu Tezuka,,"5' 7""",135,--,Southpaw,28,12,7,"Aug 29, 1987",0.87,23,2.8,51,1.5,11,0,0.5
f0264252e191da22,Jason,Thacker,Jason Thacker,,"5' 10""",185,--,Orthodox,0,1,0,"Aug 18, 1975",0.63,33,17.05,32,0.0,0,0,0.0
638cfec7ec559d6e,Brandon,Thatch,Brandon Thatch,Rukus,"6' 2""",170,74,Switch,11,5,0,"Jul 11, 1985",2.7,42,3.63,52,1.36,66,50,0.7
34f88592c0ab7a54,Elias,Theodorou,Elias Theodorou,The Spartan,"6' 1""",185,75,Orthodox,16,3,0,"May 31, 1988",4.19,42,2.39,53,1.27,28,59,0.0
ca936c67687789e9,Nik,Theotikos,Nik Theotikos,,--,185,--,Orthodox,6,2,0,--,0.0,0,5.48,19,0.0,0,0,4.8
30a09e43f15f1d75,Paulo,Thiago,Paulo Thiago,,"5' 11""",170,74,Orthodox,18,9,0,"Jan 25, 1981",1.71,39,1.99,63,1.42,31,63,1.2
40a604761ca7d64d,Din,Thomas,Din Thomas,Dinyero,"5' 9""",155,--,Orthodox,26,9,0 (1 NC),"Sep 28, 1976",1.85,37,2.6,59,1.38,52,76,1.2
b732b326c362fb62,Ryan,Thomas,Ryan Thomas,The Tank Engine,"6' 0""",170,--,Orthodox,20,8,0,"Nov 05, 1984",2.01,36,4.17,30,5.59,33,0,2.2
319c15b8aac5bfde,Noah,Thomas,Noah Thomas,,"5' 9""",135,--,Orthodox,14,7,0,"Mar 27, 1981",0.44,13,4.99,33,0.0,0,0,1.3
2b33e57c4d0a4502,Joel,Thomas,Joel Thomas,The NIce Guy,"5' 10""",170,--,,5,2,0,--,0.0,0,0.0,0,0.0,0,0,0.0
ed5f04f833459877,Treston,Thomison,Treston Thomison,,"5' 8""",145,--,,10,6,0,--,0.0,0,0.0,0,0.0,0,0,0.0
7d3caf0f96f1b33d,Nick,Thompson,Nick Thompson,The Goat,"6' 1""",170,74,Orthodox,38,14,1,"Jun 23, 1981",1.87,42,1.8,49,1.06,100,35,2.6
9e30f69cc0869301,James,Thompson,James Thompson,The Colossus,"6' 5""",265,--,Orthodox,20,16,0 (1 NC),"Dec 16, 1978",5.13,52,3.19,41,3.14,36,53,1.3
dcdd511ff757f15c,Oli,Thompson,Oli Thompson,,"6' 1""",242,--,Orthodox,17,10,0,"Jan 02, 1980",1.66,46,5.31,46,0.0,0,50,0.5
4a28cb716c19157a,Stephen,Thompson,Stephen Thompson,Wonderboy,"6' 0""",170,75,Orthodox,17,6,1,"Feb 11, 1983",4.2,45,3.04,55,0.27,41,64,0.0
a566371ba2ad7152,Josh,Thomson,Josh Thomson,The Punk,"5' 10""",155,71,Orthodox,22,9,0 (1 NC),"Sep 21, 1978",2.59,47,2.12,64,1.92,39,54,1.3
fea8acf9bfcf09ec,Simeon,Thoresen,Simeon Thoresen,The Grin,"6' 1""",170,79,Orthodox,17,6,1,"Mar 14, 1984",3.85,43,3.85,64,1.12,40,50,1.7
083e15da67d9b0fa,Josh,Thornburg,Josh Thornburg,,"6' 0""",170,--,,8,8,0,"May 24, 1984",1.2,50,3.13,38,2.0,66,42,2.0
75e5fec9f72910ef,Gleison,Tibau,Gleison Tibau,,"5' 10""",155,71,Southpaw,33,14,0,"Oct 07, 1983",1.95,31,2.51,63,4.08,53,92,0.8
1d1b85389a05df69,Chris,Tickle,Chris Tickle,BadBoy,"5' 9""",155,--,,9,9,0,"Feb 01, 1982",1.07,40,1.13,43,1.0,25,20,2.0
9eb069062a0cfc13,Nolan,Ticman,Nolan Ticman,,"5' 6""",125,--,Orthodox,4,3,0,"May 17, 1988",2.57,47,2.53,67,0.0,0,60,0.0
9ce6d5a03af801b7,Darren,Till,Darren Till,The Gorilla,"6' 0""",185,74,Southpaw,18,5,1,"Dec 24, 1992",2.3,46,3.31,56,0.55,46,69,0.0
7b461ccae8270207,Brett,Tillis,Brett Tillis,,--,145,--,,0,0,0,--,0.0,0,0.0,0,0.0,0,0,0.0
0112352cb32f5026,Denis,Tiuliulin,Denis Tiuliulin,,"6' 1""",185,77,Orthodox,11,7,0,"May 17, 1988",5.35,42,6.07,41,0.0,0,72,0.0
57481f1f10530c61,Ryan,Tobar,Ryan Tobar,,--,155,--,,3,3,0,--,0.0,0,0.0,0,0.0,0,0,0.0
274ca7b799b402cc,Andrew,Todhunter,Andrew Todhunter,The Sniper,"6' 0""",185,--,Switch,8,0,0,"Nov 30, 1987",0.0,0,0.0,0,0.0,0,0,0.0
866fd7b1a6c90e7f,Dusko,Todorovic,Dusko Todorovic,Thunder,"6' 1""",185,74,Orthodox,12,4,0,"May 19, 1994",5.54,57,4.55,46,0.96,12,45,0.0
3e8118c1ab52f211,Tuco,Tokkos,Tuco Tokkos,,"6' 4""",205,75,Orthodox,7,3,0,"Jun 30, 1990",5.57,40,8.86,43,3.8,100,0,0.0
2d5fbe2103f97053,Hideo,Tokoro,Hideo Tokoro,,"5' 7""",135,--,Orthodox,34,29,2,"Aug 22, 1977",1.78,37,2.01,65,0.87,34,44,2.3
679ae8c4fd022c6b,Anatoly,Tokov,Anatoly Tokov,,"5' 10""",185,--,,25,2,0,"Feb 17, 1990",3.51,72,0.54,66,2.03,100,100,0.0
c4af2feb4b58bc3b,Kazuki,Tokudome,Kazuki Tokudome,,"5' 11""",155,73,Southpaw,18,7,1,"Mar 04, 1987",2.26,41,3.63,53,2.0,38,78,0.0
8e893f269d5696b2,Tyler,Toner,Tyler Toner,,"5' 8""",145,70,Orthodox,15,7,0 (1 NC),"Mar 31, 1983",2.95,52,2.13,62,0.0,0,54,0.4
d10b35152277cf98,James,Toney,James Toney,Lights Out,"5' 9""",220,--,Orthodox,0,1,0,"Aug 24, 1968",0.0,0,2.41,27,0.0,0,0,0.0
9de7c97e1c0d7927,Masanori,Tonooka,Masanori Tonooka,,"5' 8""",185,--,Orthodox,1,2,0,--,0.16,5,1.09,36,0.0,0,0,0.0
5ee87e0432205755,Carl,Toomey,Carl Toomey,,--,--,--,,3,3,0,--,0.0,0,0.0,0,0.0,0,0,0.0
54f64b5e283b0ce7,Ilia,Topuria,Ilia Topuria,El Matador,"5' 7""",145,69,Orthodox,13,0,0,"Jan 21, 1997",3.32,49,2.75,62,2.45,46,92,2.5
918d9d89d4d52acc,Anthony,Torres,Anthony Torres,The Crush,"5' 8""",170,--,Orthodox,5,3,0,"Jul 31, 1978",3.54,48,7.52,45,0.0,0,100,2.2
33b2f68ef95252e0,Miguel,Torres,Miguel Torres,,"5' 9""",135,76,Orthodox,44,9,0,"Jan 18, 1981",3.98,43,1.86,74,0.0,0,17,1.6
cce79e827569f26e,Ronys,Torres,Ronys Torres,,"5' 7""",155,--,Orthodox,35,5,0,"Aug 13, 1975",0.87,26,1.93,57,4.0,47,16,0.5
1ff10dee2f7ae60c,Haven,Torres,Haven Torres,,--,125,--,,0,0,0,--,0.0,0,0.0,0,0.0,0,0,0.0
