fight_id,ufcstats_id,round,fighter_round_knockdowns,fighter_round_sig_strikes_landed,fighter_round_sig_strikes_attempted,fighter_round_sig_strike_percentage,fighter_round_strikes_landed,fighter_round_strikes_attempted,fighter_round_strike_percentage,fighter_round_takedowns,fighter_round_takedowns_attempted,fighter_round_takedowns_percentage,fighter_round_submission_attempts,fighter_round_reversals,fighter_round_control,fighter_round_sig_strikes_head_landed,fighter_round_sig_strikes_head_attempts,fighter_round_sig_strikes_head_percentage,fighter_round_sig_strikes_body_landed,fighter_round_sig_strikes_body_attempts,fighter_round_sig_strikes_body_percentage,fighter_round_sig_strikes_leg_landed,fighter_round_sig_strikes_leg_attempts,fighter_round_sig_strikes_leg_percentage,fighter_round_sig_strikes_distance_landed,fighter_round_sig_strikes_distance_attempts,fighter_round_sig_strikes_distance_percentage,fighter_round_sig_strikes_clinch_landed,fighter_round_sig_strikes_clinch_attempts,fighter_round_sig_strikes_clinch_percentage,fighter_round_sig_strikes_ground_landed,fighter_round_sig_strikes_ground_attempts,fighter_round_sig_strikes_ground_percentage
3a8c0158d910546d,d31cbcdd7d69536d,1,0,35,67,52,38,70,54,3,4,75,1,0,96,26,56,46,8,10,80,1,1,100,31,60,51,2,5,40,2,2,100
3a8c0158d910546d,d31cbcdd7d69536d,2,0,16,23,69,29,43,67,1,1,100,2,2,214,14,21,66,2,2,100,0,0,0,13,20,65,0,0,0,3,3,100
3a8c0158d910546d,d31cbcdd7d69536d,3,0,7,9,77,21,28,75,2,3,66,0,0,149,6,8,75,0,0,0,1,1,100,5,7,71,0,0,0,2,2,100
3a8e4b830750e9d4,3974fa35c917af1d,1,0,47,71,66,48,72,66,1,2,50,0,0,32,25,45,55,10,13,76,12,13,92,42,65,64,5,6,83,0,0,0
3a8e4b830750e9d4,3974fa35c917af1d,2,0,23,38,60,23,38,60,1,4,25,0,1,113,11,23,47,7,8,87,5,7,71,15,30,50,8,8,100,0,0,0
3a8e4b830750e9d4,3974fa35c917af1d,3,0,34,47,72,56,70,80,3,5,60,0,0,228,28,38,73,3,4,75,3,5,60,5,13,38,1,1,100,28,33,84
3a8e4b830750e9d4,9abc648e76c4493a,1,0,41,80,51,47,86,54,0,0,0,0,0,35,28,60,46,8,14,57,5,6,83,37,75,49,4,5,80,0,0,0
3a8e4b830750e9d4,9abc648e76c4493a,2,0,34,65,52,66,97,68,1,1,100,0,0,44,22,50,44,11,13,84,1,2,50,22,49,44,12,16,75,0,0,0
3a8e4b830750e9d4,9abc648e76c4493a,3,0,14,23,60,32,41,78,0,0,0,0,0,0,7,14,50,3,5,60,4,4,100,12,21,57,0,0,0,2,2,100
3a94bf34e62ae5fd,7a703c565ccaa18f,1,1,9,21,42,9,21,42,0,1,0,0,0,4,7,10,70,2,11,18,0,0,0,6,17,35,1,1,100,2,3,66
3a94bf34e62ae5fd,b1a3e0aca758b322,1,0,8,34,23,8,34,23,0,0,0,0,0,0,5,28,17,2,4,50,1,2,50,8,34,23,0,0,0,0,0,0
3a9e0fed344fd07d,c47df9303d318c67,1,0,15,50,30,15,50,30,0,0,0,0,0,0,7,38,18,0,3,0,8,9,88,13,48,27,2,2,100,0,0,0
3a9e0fed344fd07d,c47df9303d318c67,2,0,26,72,36,26,72,36,0,0,0,0,0,0,10,56,17,3,3,100,13,13,100,22,67,32,4,5,80,0,0,0
3a9e0fed344fd07d,c47df9303d318c67,3,0,31,90,34,31,90,34,0,0,0,0,0,0,13,67,19,2,7,28,16,16,100,29,88,32,2,2,100,0,0,0
3a9e0fed344fd07d,da0995f19b749cfa,1,0,32,52,61,35,56,62,0,0,0,0,0,40,17,33,51,12,15,80,3,4,75,18,36,50,14,16,87,0,0,0
3a9e0fed344fd07d,da0995f19b749cfa,2,0,31,58,53,31,60,51,0,1,0,0,0,7,24,50,48,3,4,75,4,4,100,29,56,51,2,2,100,0,0,0
3a9e0fed344fd07d,da0995f19b749cfa,3,0,35,82,42,35,82,42,0,0,0,0,0,7,29,76,38,2,2,100,4,4,100,33,80,41,2,2,100,0,0,0
3aa49ed298e4c34f,5c126c6aac3ef364,1,0,19,26,73,19,26,73,0,0,0,0,0,0,10,17,58,6,6,100,3,3,100,19,26,73,0,0,0,0,0,0
3aa49ed298e4c34f,9d62c2d8ee151f08,1,0,17,68,25,23,75,30,1,1,100,1,0,47,9,49,18,5,8,62,3,11,27,12,63,19,0,0,0,5,5,100
3ab0d8b344d2ebea,aa72b0f831d0bfe5,1,0,9,15,60,9,15,60,0,3,0,0,0,4,5,10,50,2,3,66,2,2,100,7,12,58,2,3,66,0,0,0
3ab0d8b344d2ebea,aa72b0f831d0bfe5,2,0,4,4,100,12,12,100,1,2,50,2,0,219,4,4,100,0,0,0,0,0,0,1,1,100,0,0,0,3,3,100
3ab0d8b344d2ebea,d8c7c61b176e3994,1,0,14,26,53,15,27,55,0,0,0,0,0,2,4,15,26,0,0,0,10,11,90,14,26,53,0,0,0,0,0,0
3ab0d8b344d2ebea,d8c7c61b176e3994,2,0,2,5,40,3,6,50,0,0,0,0,0,0,2,4,50,0,1,0,0,0,0,2,5,40,0,0,0,0,0,0
3ac61bcb406e1a0c,6d68c1afe954f121,1,1,5,6,83,5,6,83,0,0,0,0,0,2,5,6,83,0,0,0,0,0,0,1,1,100,0,0,0,4,5,80
3ac61bcb406e1a0c,c9587d81e1d33925,1,0,2,3,66,2,3,66,0,0,0,0,0,0,0,1,0,1,1,100,1,1,100,2,3,66,0,0,0,0,0,0
3adab28c5c6a9254,32490e80ddab1e5a,1,0,21,45,46,21,45,46,0,0,0,0,0,0,12,30,40,3,4,75,6,11,54,21,45,46,0,0,0,0,0,0
3adab28c5c6a9254,32490e80ddab1e5a,2,0,22,60,36,33,73,45,0,0,0,0,0,0,16,52,30,3,4,75,3,4,75,19,54,35,3,6,50,0,0,0
3adab28c5c6a9254,32490e80ddab1e5a,3,0,19,51,37,34,70,48,0,1,0,0,0,0,15,46,32,2,2,100,2,3,66,15,46,32,4,5,80,0,0,0
3adab28c5c6a9254,dda15dbfafb792df,1,0,45,68,66,46,69,66,0,0,0,0,0,0,23,44,52,3,4,75,19,20,95,44,67,65,1,1,100,0,0,0
3adab28c5c6a9254,dda15dbfafb792df,2,0,43,85,50,51,94,54,0,1,0,0,0,0,28,66,42,5,8,62,10,11,90,39,79,49,4,6,66,0,0,0
3adab28c5c6a9254,dda15dbfafb792df,3,0,46,82,56,61,100,61,1,1,100,0,0,86,27,61,44,7,8,87,12,13,92,38,73,52,8,9,88,0,0,0
3adecfc4727a8d73,6e9f40c706f91f32,1,0,4,10,40,23,30,76,0,0,0,0,0,0,2,8,25,1,1,100,1,1,100,3,9,33,0,0,0,1,1,100
3adecfc4727a8d73,f00ac08ab056af5d,1,0,4,9,44,9,14,64,1,2,50,1,0,94,4,8,50,0,1,0,0,0,0,2,6,33,0,1,0,2,2,100
3aea9c60d25fc93b,4f3064faf17aa711,1,0,3,3,100,32,34,94,0,0,0,1,0,0,1,1,100,0,0,0,2,2,100,3,3,100,0,0,0,0,0,0
3aea9c60d25fc93b,4f3064faf17aa711,2,0,11,20,55,17,26,65,0,0,0,0,0,53,5,14,35,2,2,100,4,4,100,10,19,52,1,1,100,0,0,0
3aea9c60d25fc93b,4f3064faf17aa711,3,0,1,6,16,1,6,16,0,0,0,0,0,0,1,6,16,0,0,0,0,0,0,1,6,16,0,0,0,0,0,0
3aea9c60d25fc93b,a4a80dd7336ffd59,1,0,6,9,66,72,85,84,1,1,100,0,0,273,4,7,57,2,2,100,0,0,0,4,7,57,0,0,0,2,2,100
3aea9c60d25fc93b,a4a80dd7336ffd59,2,0,21,35,60,45,70,64,1,1,100,1,0,145,9,21,42,11,12,91,1,2,50,15,25,60,1,5,20,5,5,100
3aea9c60d25fc93b,a4a80dd7336ffd59,3,0,3,8,37,3,8,37,0,0,0,0,0,0,0,2,0,3,6,50,0,0,0,3,8,37,0,0,0,0,0,0
3af1bdc5a510bba9,31f8081c7600da93,1,1,23,55,41,30,64,46,0,0,0,0,0,28,17,47,36,4,6,66,2,2,100,12,37,32,1,3,33,10,15,66
3af1bdc5a510bba9,31f8081c7600da93,2,0,29,57,50,32,60,53,0,1,0,0,0,0,18,39,46,6,12,50,5,6,83,27,51,52,2,6,33,0,0,0
3af1bdc5a510bba9,31f8081c7600da93,3,0,11,23,47,30,46,65,2,4,50,0,0,163,6,17,35,4,5,80,1,1,100,7,18,38,4,5,80,0,0,0
3af1bdc5a510bba9,dccb63727f2f5f74,1,0,15,54,27,19,60,31,1,1,100,0,0,61,7,37,18,4,10,40,4,7,57,13,51,25,2,3,66,0,0,0
3af1bdc5a510bba9,dccb63727f2f5f74,2,0,21,69,30,22,70,31,0,1,0,0,0,20,13,58,22,3,6,50,5,5,100,20,66,30,1,3,33,0,0,0
3af1bdc5a510bba9,dccb63727f2f5f74,3,0,7,13,53,19,25,76,1,1,100,0,1,37,3,8,37,3,4,75,1,1,100,6,12,50,1,1,100,0,0,0
3b03f8d3a55f3cb2,3a46b268013afede,1,0,7,19,36,21,37,56,0,0,0,1,0,0,4,14,28,0,2,0,3,3,100,3,13,23,0,0,0,4,6,66
3b03f8d3a55f3cb2,3a46b268013afede,2,0,20,28,71,42,50,84,0,0,0,0,0,70,13,20,65,5,6,83,2,2,100,11,19,57,1,1,100,8,8,100
3b03f8d3a55f3cb2,3a46b268013afede,3,0,4,8,50,18,23,78,0,1,0,0,0,0,3,7,42,1,1,100,0,0,0,3,7,42,0,0,0,1,1,100
3b03f8d3a55f3cb2,dea070ed4a2a8281,1,0,30,74,40,37,83,44,0,1,0,0,0,226,23,66,34,5,6,83,2,2,100,4,9,44,0,1,0,26,64,40
3b03f8d3a55f3cb2,dea070ed4a2a8281,2,0,14,28,50,14,28,50,2,5,40,0,0,125,6,18,33,5,7,71,3,3,100,8,17,47,2,4,50,4,7,57
3b03f8d3a55f3cb2,dea070ed4a2a8281,3,0,25,51,49,30,56,53,1,1,100,1,0,229,21,47,44,4,4,100,0,0,0,8,18,44,0,0,0,17,33,51
3b05a4ced6dd74f5,cbf5e6f231b55443,1,1,45,91,49,50,102,49,0,1,0,0,0,92,28,69,40,10,14,71,7,8,87,24,62,38,9,12,75,12,17,70
3b05a4ced6dd74f5,cbf5e6f231b55443,2,0,9,17,52,13,26,50,0,0,0,0,0,0,7,15,46,1,1,100,1,1,100,9,17,52,0,0,0,0,0,0
3b05a4ced6dd74f5,cbf5e6f231b55443,3,0,1,7,14,1,7,14,0,0,0,0,0,0,1,7,14,0,0,0,0,0,0,1,7,14,0,0,0,0,0,0
3b05a4ced6dd74f5,def8166ff24bd237,1,0,6,28,21,7,30,23,1,2,50,0,0,42,5,27,18,1,1,100,0,0,0,6,28,21,0,0,0,0,0,0
3b05a4ced6dd74f5,def8166ff24bd237,2,0,22,44,50,39,70,55,1,3,33,0,0,235,21,41,51,1,3,33,0,0,0,7,21,33,2,3,66,13,20,65
3b05a4ced6dd74f5,def8166ff24bd237,3,0,0,1,0,1,4,25,1,1,100,1,0,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3b06c512abfa0494,4aa58269d0664b5b,1,0,2,6,33,2,6,33,0,0,0,0,0,5,1,4,25,0,1,0,1,1,100,2,6,33,0,0,0,0,0,0
3b06c512abfa0494,4aa58269d0664b5b,2,0,24,44,54,29,49,59,0,0,0,0,0,127,19,36,52,4,6,66,1,2,50,12,27,44,0,0,0,12,17,70
3b06c512abfa0494,4aa58269d0664b5b,3,0,14,32,43,23,42,54,1,1,100,0,0,163,12,27,44,2,5,40,0,0,0,7,18,38,2,3,66,5,11,45
3b06c512abfa0494,725b1abc9a39d873,1,0,6,9,66,22,29,75,1,2,50,2,1,271,4,7,57,0,0,0,2,2,100,2,4,50,0,0,0,4,5,80
3b06c512abfa0494,725b1abc9a39d873,2,0,16,31,51,35,50,70,2,3,66,0,0,34,9,23,39,1,2,50,6,6,100,16,31,51,0,0,0,0,0,0
3b06c512abfa0494,725b1abc9a39d873,3,0,12,24,50,30,45,66,1,1,100,0,1,37,8,19,42,1,2,50,3,3,100,12,23,52,0,1,0,0,0,0
3b12094dd48c2dc5,23dec7c47cb418f8,1,1,6,9,66,6,9,66,0,0,0,0,0,3,5,8,62,1,1,100,0,0,0,2,4,50,0,0,0,4,5,80
3b12094dd48c2dc5,d0e1b42d41dab603,1,0,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,1,100,0,0,0,0,0,0
3b1438e9ec64990e,84f727cf0166d6f2,1,0,3,11,27,29,39,74,0,0,0,0,0,4,1,6,16,1,4,25,1,1,100,3,10,30,0,1,0,0,0,0
3b1438e9ec64990e,84f727cf0166d6f2,2,0,2,6,33,9,14,64,1,1,100,1,0,7,2,6,33,0,0,0,0,0,0,1,5,20,1,1,100,0,0,0
3b1438e9ec64990e,84f727cf0166d6f2,3,0,0,4,0,20,26,76,0,0,0,0,0,52,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
3b1438e9ec64990e,8d3273573b85be09,1,0,4,7,57,12,19,63,5,7,71,1,0,204,0,1,0,1,1,100,3,5,60,0,3,0,4,4,100,0,0,0
3b1438e9ec64990e,8d3273573b85be09,2,0,8,12,66,34,47,72,0,1,0,1,0,248,7,11,63,1,1,100,0,0,0,2,5,40,0,0,0,6,7,85
3b1438e9ec64990e,8d3273573b85be09,3,0,8,10,80,31,43,72,1,3,33,2,1,232,5,7,71,1,1,100,2,2,100,2,2,100,1,1,100,5,7,71
3b1453df439a5024,8f6a18831a120817,1,0,12,19,63,17,27,62,1,5,20,0,0,222,11,18,61,0,0,0,1,1,100,3,9,33,0,0,0,9,10,90
3b1453df439a5024,8f6a18831a120817,2,0,17,32,53,29,44,65,2,2,100,1,0,183,14,28,50,3,3,100,0,1,0,14,25,56,0,0,0,3,7,42
3b1453df439a5024,8f6a18831a120817,3,0,6,16,37,10,22,45,0,4,0,1,1,202,5,14,35,0,1,0,1,1,100,1,9,11,1,2,50,4,5,80
3b1453df439a5024,c17041f1bb5768d8,1,0,15,34,44,23,42,54,0,0,0,0,0,0,11,27,40,4,6,66,0,1,0,8,26,30,1,1,100,6,7,85
3b1453df439a5024,c17041f1bb5768d8,2,0,17,50,34,30,64,46,1,1,100,0,0,24,16,48,33,1,2,50,0,0,0,9,39,23,0,0,0,8,11,72
3b1453df439a5024,c17041f1bb5768d8,3,0,24,43,55,44,69,63,0,0,0,0,0,30,15,34,44,9,9,100,0,0,0,12,26,46,11,14,78,1,3,33
3b209a2aee014ac2,4c88a1db5a46c6a4,1,0,4,14,28,13,25,52,0,0,0,0,0,43,4,14,28,0,0,0,0,0,0,2,11,18,2,2,100,0,1,0
3b209a2aee014ac2,4c88a1db5a46c6a4,2,1,14,32,43,21,41,51,0,0,0,0,0,157,9,27,33,4,4,100,1,1,100,11,26,42,3,4,75,0,2,0
3b209a2aee014ac2,4c88a1db5a46c6a4,3,0,3,24,12,3,24,12,0,0,0,0,0,0,2,22,9,0,1,0,1,1,100,3,24,12,0,0,0,0,0,0
3b209a2aee014ac2,a8283a4f415e1eb9,1,0,9,20,45,13,24,54,2,3,66,2,0,195,4,13,30,4,6,66,1,1,100,3,12,25,3,4,75,3,4,75
3b209a2aee014ac2,a8283a4f415e1eb9,2,0,9,22,40,12,26,46,0,0,0,0,1,0,4,12,33,2,6,33,3,4,75,8,21,38,0,0,0,1,1,100
3b209a2aee014ac2,a8283a4f415e1eb9,3,1,12,16,75,12,16,75,0,0,0,0,0,3,7,10,70,1,2,50,4,4,100,8,12,66,0,0,0,4,4,100
3b21a9f48bac4a44,d9c6f19f958643e9,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
3b21a9f48bac4a44,fba03cd6cc28dc41,1,1,2,10,20,2,10,20,0,0,0,0,0,3,1,4,25,1,5,20,0,1,0,2,10,20,0,0,0,0,0,0
3b2a24db4eeaeede,1a9480fc288e55d7,1,0,1,2,50,3,4,75,0,0,0,0,0,0,1,2,50,0,0,0,0,0,0,1,2,50,0,0,0,0,0,0
3b2a24db4eeaeede,f5779a2303ed76ec,1,0,1,3,33,5,9,55,1,2,50,1,0,58,0,2,0,0,0,0,1,1,100,1,3,33,0,0,0,0,0,0
3b561a154aa2bbb2,279566840aa55bf2,1,0,12,15,80,27,35,77,0,0,0,0,0,63,8,11,72,4,4,100,0,0,0,4,7,57,3,3,100,5,5,100
3b561a154aa2bbb2,c0badf3243907e59,1,0,0,1,0,0,1,0,0,5,0,0,0,38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3b6c18a966a2cea4,d1941565abf50b16,1,0,6,11,54,8,14,57,2,2,100,1,0,52,4,9,44,0,0,0,2,2,100,6,11,54,0,0,0,0,0,0
3b6c18a966a2cea4,e45cfa47f504033a,1,0,10,25,40,10,25,40,0,0,0,0,0,0,5,20,25,0,0,0,5,5,100,10,25,40,0,0,0,0,0,0
3b701c0a0525341b,990bd63726a577f8,1,0,16,29,55,21,34,61,1,1,100,0,0,52,9,19,47,3,6,50,4,4,100,13,24,54,1,3,33,2,2,100
3b701c0a0525341b,990bd63726a577f8,2,0,10,38,26,14,45,31,1,3,33,0,0,40,8,31,25,1,5,20,1,2,50,8,33,24,2,5,40,0,0,0
3b701c0a0525341b,990bd63726a577f8,3,0,17,46,36,17,47,36,0,1,0,0,0,0,12,39,30,1,2,50,4,5,80,17,44,38,0,0,0,0,2,0
3b701c0a0525341b,cad24459b28592ca,1,0,5,12,41,7,14,50,0,0,0,0,0,0,1,8,12,4,4,100,0,0,0,4,11,36,1,1,100,0,0,0
3b701c0a0525341b,cad24459b28592ca,2,0,23,52,44,25,54,46,0,1,0,0,0,49,17,46,36,6,6,100,0,0,0,20,45,44,3,6,50,0,1,0
3b701c0a0525341b,cad24459b28592ca,3,2,14,29,48,14,29,48,0,0,0,0,0,22,12,26,46,2,3,66,0,0,0,14,28,50,0,0,0,0,1,0
3b76a00f5d0400eb,07797f10b9569cfc,1,0,25,74,33,26,75,34,0,0,0,0,0,0,20,68,29,3,4,75,2,2,100,24,72,33,1,2,50,0,0,0
3b76a00f5d0400eb,07797f10b9569cfc,2,0,14,68,20,23,77,29,0,0,0,0,0,0,7,59,11,7,9,77,0,0,0,12,65,18,2,3,66,0,0,0
3b76a00f5d0400eb,07797f10b9569cfc,3,0,17,74,22,28,86,32,1,1,100,0,0,43,14,68,20,3,6,50,0,0,0,16,73,21,1,1,100,0,0,0
3b76a00f5d0400eb,faf317c665546a36,1,0,26,56,46,31,61,50,2,2,100,0,0,50,15,34,44,9,20,45,2,2,100,16,42,38,9,13,69,1,1,100
3b76a00f5d0400eb,faf317c665546a36,2,0,56,92,60,63,103,61,2,2,100,0,0,91,44,77,57,11,14,78,1,1,100,46,79,58,6,9,66,4,4,100
3b76a00f5d0400eb,faf317c665546a36,3,0,49,79,62,61,93,65,1,1,100,1,0,62,38,65,58,10,13,76,1,1,100,40,69,57,9,10,90,0,0,0
3b7b771b9578383d,38c7f72747f4f712,1,0,5,15,33,9,20,45,1,2,50,0,1,98,2,7,28,1,2,50,2,6,33,5,15,33,0,0,0,0,0,0
3b7b771b9578383d,38c7f72747f4f712,2,0,2,3,66,26,28,92,1,1,100,0,0,246,0,0,0,0,0,0,2,3,66,2,3,66,0,0,0,0,0,0
3b7b771b9578383d,38c7f72747f4f712,3,0,5,8,62,29,33,87,1,4,25,0,1,213,3,5,60,1,2,50,1,1,100,3,5,60,1,1,100,1,2,50
3b7b771b9578383d,3df5493bb279226f,1,0,25,37,67,27,39,69,0,0,0,0,1,100,18,29,62,6,6,100,1,2,50,12,23,52,1,1,100,12,13,92
3b7b771b9578383d,3df5493bb279226f,2,0,10,19,52,11,22,50,1,1,100,0,0,14,7,16,43,1,1,100,2,2,100,9,18,50,0,0,0,1,1,100
3b7b771b9578383d,3df5493bb279226f,3,0,7,17,41,13,23,56,0,0,0,1,0,10,6,16,37,1,1,100,0,0,0,6,16,37,1,1,100,0,0,0
3b7eb8e56052a2af,7026eca45f65377b,1,0,1,1,100,6,6,100,0,0,0,0,0,45,0,0,0,1,1,100,0,0,0,1,1,100,0,0,0,0,0,0
3b7eb8e56052a2af,7026eca45f65377b,2,0,16,16,100,40,44,90,0,0,0,0,1,158,15,15,100,1,1,100,0,0,0,2,2,100,11,11,100,3,3,100
3b7eb8e56052a2af,7026eca45f65377b,3,0,34,69,49,37,72,51,1,2,50,0,0,44,17,45,37,10,16,62,7,8,87,30,65,46,4,4,100,0,0,0
3b7eb8e56052a2af,af65aa688d13eedf,1,0,10,10,100,35,35,100,1,1,100,0,0,238,10,10,100,0,0,0,0,0,0,1,1,100,0,0,0,9,9,100
3b7eb8e56052a2af,af65aa688d13eedf,2,0,3,3,100,7,8,87,3,5,60,0,0,125,2,2,100,0,0,0,1,1,100,2,2,100,1,1,100,0,0,0
3b7eb8e56052a2af,af65aa688d13eedf,3,0,25,56,44,28,59,47,0,1,0,0,0,0,19,50,38,5,5,100,1,1,100,22,53,41,3,3,100,0,0,0
3b8cac9910af1c61,98215d037be5bcb7,1,0,21,32,65,25,37,67,2,2,100,0,0,95,12,19,63,4,7,57,5,6,83,16,27,59,1,1,100,4,4,100
3b8cac9910af1c61,98215d037be5bcb7,2,0,13,39,33,14,40,35,0,1,0,0,0,3,5,22,22,4,10,40,4,7,57,12,38,31,1,1,100,0,0,0
3b8cac9910af1c61,98215d037be5bcb7,3,0,44,59,74,73,96,76,1,1,100,0,0,206,34,49,69,9,9,100,1,1,100,2,7,28,0,0,0,42,52,80
3b8cac9910af1c61,cd2c4d30c6e13b47,1,0,22,53,41,27,58,46,0,0,0,0,0,2,17,48,35,4,4,100,1,1,100,14,44,31,8,9,88,0,0,0
3b8cac9910af1c61,cd2c4d30c6e13b47,2,0,29,71,40,29,71,40,0,0,0,0,0,0,13,51,25,11,13,84,5,7,71,20,58,34,9,13,69,0,0,0
3b8cac9910af1c61,cd2c4d30c6e13b47,3,0,5,16,31,5,16,31,0,0,0,0,0,0,0,11,0,3,3,100,2,2,100,5,15,33,0,1,0,0,0,0
3b9f50f07d9a1601,329e403448756217,1,0,17,56,30,17,56,30,0,1,0,0,0,0,7,42,16,2,3,66,8,11,72,17,55,30,0,1,0,0,0,0
3b9f50f07d9a1601,329e403448756217,2,0,19,56,33,19,56,33,0,0,0,0,0,0,9,42,21,0,0,0,10,14,71,19,56,33,0,0,0,0,0,0
3b9f50f07d9a1601,329e403448756217,3,0,31,66,46,31,66,46,0,0,0,0,0,0,16,44,36,0,0,0,15,22,68,31,66,46,0,0,0,0,0,0
3b9f50f07d9a1601,5b43d68174b6e2ab,1,0,11,26,42,11,26,42,0,0,0,0,0,0,8,22,36,3,4,75,0,0,0,11,26,42,0,0,0,0,0,0
3b9f50f07d9a1601,5b43d68174b6e2ab,2,0,23,42,54,23,42,54,0,0,0,0,0,0,14,32,43,7,8,87,2,2,100,23,42,54,0,0,0,0,0,0
3b9f50f07d9a1601,5b43d68174b6e2ab,3,0,18,51,35,18,51,35,0,0,0,0,0,0,14,47,29,3,3,100,1,1,100,18,51,35,0,0,0,0,0,0
3bbc222130d9dac7,3738e68d2261e60f,1,0,14,25,56,16,28,57,0,1,0,0,0,48,8,17,47,4,5,80,2,3,66,12,22,54,2,3,66,0,0,0
3bbc222130d9dac7,3738e68d2261e60f,2,0,27,46,58,32,53,60,0,0,0,0,0,129,14,29,48,8,12,66,5,5,100,19,37,51,8,9,88,0,0,0
3bbc222130d9dac7,3738e68d2261e60f,3,0,33,48,68,50,66,75,0,0,0,0,0,121,12,23,52,14,16,87,7,9,77,23,38,60,10,10,100,0,0,0
3bbc222130d9dac7,8eb046f83e82bf26,1,0,8,21,38,55,69,79,0,0,0,0,0,138,5,17,29,1,2,50,2,2,100,4,16,25,4,5,80,0,0,0
3bbc222130d9dac7,8eb046f83e82bf26,2,0,22,32,68,45,55,81,0,0,0,0,0,10,8,16,50,11,12,91,3,4,75,8,14,57,14,18,77,0,0,0
3bbc222130d9dac7,8eb046f83e82bf26,3,0,24,31,77,65,75,86,0,0,0,0,0,12,11,18,61,13,13,100,0,0,0,11,18,61,13,13,100,0,0,0
3bcbb0e039f4f5d8,01b352b6a9074d5c,1,0,10,17,58,10,17,58,0,0,0,0,0,0,8,15,53,1,1,100,1,1,100,10,17,58,0,0,0,0,0,0
3bcbb0e039f4f5d8,92fa1401b7927da3,1,0,20,49,40,20,50,40,1,1,100,1,0,67,18,46,39,2,2,100,0,1,0,12,36,33,0,0,0,8,13,61
3bd20b66b585d621,103b06d8707895a9,1,0,2,14,14,6,21,28,0,0,0,0,0,0,1,10,10,0,0,0,1,4,25,2,12,16,0,2,0,0,0,0
3bd20b66b585d621,103b06d8707895a9,2,0,15,30,50,35,55,63,0,0,0,0,0,4,12,26,46,2,3,66,1,1,100,3,15,20,4,6,66,8,9,88
3bd20b66b585d621,103b06d8707895a9,3,0,33,74,44,44,86,51,0,1,0,0,0,0,22,59,37,8,9,88,3,6,50,14,51,27,17,21,80,2,2,100
3bd20b66b585d621,a845f0735bc67405,1,1,10,19,52,36,46,78,1,1,100,0,0,237,10,18,55,0,1,0,0,0,0,6,12,50,1,1,100,3,6,50
3bd20b66b585d621,a845f0735bc67405,2,0,9,12,75,21,24,87,2,2,100,0,0,234,8,11,72,1,1,100,0,0,0,9,12,75,0,0,0,0,0,0
3bd20b66b585d621,a845f0735bc67405,3,0,14,42,33,14,42,33,1,4,25,0,0,37,14,41,34,0,1,0,0,0,0,11,38,28,3,4,75,0,0,0
3bdacc82209b33f5,d28dee5c705991df,1,0,20,33,60,22,35,62,0,0,0,0,0,0,7,19,36,7,8,87,6,6,100,20,33,60,0,0,0,0,0,0
3bdacc82209b33f5,d28dee5c705991df,2,1,24,39,61,38,54,70,0,2,0,0,0,9,13,28,46,7,7,100,4,4,100,24,39,61,0,0,0,0,0,0
3bdacc82209b33f5,d28dee5c705991df,3,0,28,48,58,46,66,69,0,0,0,0,0,113,18,38,47,8,8,100,2,2,100,22,41,53,6,7,85,0,0,0
3bdacc82209b33f5,d28dee5c705991df,4,0,16,32,50,23,39,58,0,2,0,0,0,83,12,26,46,2,4,50,2,2,100,16,29,55,0,3,0,0,0,0
3bdacc82209b33f5,d28dee5c705991df,5,0,27,35,77,42,50,84,0,2,0,0,0,147,17,25,68,7,7,100,3,3,100,19,27,70,8,8,100,0,0,0
3bdacc82209b33f5,d967f0128c323de6,1,0,14,25,56,14,25,56,1,1,100,0,0,38,7,14,50,2,5,40,5,6,83,11,22,50,3,3,100,0,0,0
3bdacc82209b33f5,d967f0128c323de6,2,0,26,53,49,26,53,49,0,0,0,0,0,0,14,36,38,4,9,44,8,8,100,23,50,46,3,3,100,0,0,0
3bdacc82209b33f5,d967f0128c323de6,3,0,16,32,50,34,50,68,0,0,0,0,0,0,13,27,48,0,2,0,3,3,100,16,31,51,0,1,0,0,0,0
3bdacc82209b33f5,d967f0128c323de6,4,0,30,43,69,41,54,75,0,1,0,0,0,0,21,31,67,2,3,66,7,9,77,29,41,70,1,2,50,0,0,0
3bdacc82209b33f5,d967f0128c323de6,5,0,19,30,63,30,41,73,0,0,0,0,0,15,15,24,62,3,5,60,1,1,100,16,27,59,3,3,100,0,0,0
3bde8910fabf0dd3,2e585c701f72fe55,1,0,13,21,61,20,29,68,0,0,0,2,0,0,5,10,50,6,6,100,2,5,40,8,15,53,1,2,50,4,4,100
3bde8910fabf0dd3,2e585c701f72fe55,2,1,13,27,48,13,27,48,0,1,0,0,0,4,7,20,35,2,2,100,4,5,80,8,18,44,0,1,0,5,8,62
